14905672.06259462,1965934.45481686,1032450.53165935,2721068.22871190,10988112.56146993,85399188.19723561,8672522.50608374,1680051.47812404,351354.61512181,754851.57877594,884294.78114000,1524421.43758104,19310292.61547459,633228.37230146,577999.93276529,7342170.00401212,382980.22819271,1270405.31801378,4735913.12107486,8574734.65692933,7834014.88200024,8077531.16433309,4163715.40899790,9710718.36244338,1763096.60558071,2436061.27501890,1506006721.39693403,11683497.13635157,69187769.38709664,88128968.05593564,9620292.79130721,8861845.33524484,6697360.01348346,9505980.44715453,6731890.35350553,4276998.63504766,25584248.49445966,7509401.97492143,13621637.78556796,8825105.91962316,10924570258.10479164,273806770.66943395,2829818.48277253,105259090.98823988,689153.31345298,6565318.05047604,1926132.57949549,231508386.72784981,20175546.65652690,36411925.89501414,31150903.10874396,47966907.53251020,799871461.70429444,21155653.12309470,246350506.25150272,3392204.37694967,7577434.88298467,19001834.12385949,6893280.32744967,6180578.42560941,1477591.82641991,105605057.40240726,45172910.58487511,8237839.89783940,2931482.54696226,13630005.83928698,6266530.98348007,6776425.36751959,5890601.60903465,15422843.25718340,130294182.41246963,14113944.92646138,2892326.79908023,189860377.10674050,18619822.40329926,3091051.37543655,31992560.96559845,5860058.27811041,47586094.44058574,613989.35061699,8019994.93195261,230350421.34838426,14839967.16145292,16261554.61191495,11468195.43839632,25010513363.19529343,1086129.86088101,5597355.12046987,65018403.86549872,162874644.65308255,416872437.18281567,43061575.81956826,6267116.60121489,7442436.55043567,17959470.66645943,11784660.60856027,2181973.92613147,8291778.28735895,147803410.71292719,125212978.93441966
12571.56009459,31063.36425800,20739.23487282,41394.25263949,7185.78674078,37676.82738310,74362.40885505,71527.88713091,4635.35796542,1220779.97985975,56031.42584848,13809.05574755,68758.62456390,51690420.79504789,22987.09779652,58013.27808325,48825.87721407,57111.92857433,3341908.31024468,154820.02171599,152467.46695298,11213.41938032,158874.00070250,72123.59719195,161615.85120657,341394.32279597,29398.05146718,93560.04703358,32416.88909555,308263.49110040,226231.10209356,195669.20745545,470902.31771943,29107.13581296,52114.69751477,350957.25018848,116081.93816015,119633.43007667,55808.68056130,73297.72997498,75396.83021258,226634.75147083,130672.01764887,198062.90000457,114769.00611475,66590.22188535,151869.73992547,687150.43786092,216217.38964283,35126.98555192,18344.13932600,915269.74111298,94896.55271685,247871.55787282,599931.96746820,55437.78556360,30891.39888061,231903.31189793,504168.64804730,580439.85417962,54060.53297140,44547.04916989,496557.54323010,23172.12297331,910314.31327511,125215.82537426,34858.47971861,34627283.67289212,66836.93355623,101357.89183121,173956.26504298,32253.02393487,224524.48447906,58261.18055139,106776.29343757,143952.97736066,37522.29478534,91258.99205456,499219.79354124,171938.91609420,243100.28279118,98277.13160643,130940.85343433,163512.86464061,64000.87441397,124434.05334690,67232.13018837,8161173.72091455,66068.09412710,160184.77757953,580898.08830919,116134.49814201,2279508.82508975,112772.61515661,889047.91592730,73805.75449604,195286.61177586,1336081.29015942,69560.26690411,64273.00410299
1919.81779689,4202.98013742,28178.87719701,922.32843691,1150.25637896,2478.84311893,554.11937440,205.03658624,1348.98859713,3931.62229870,1146.74803116,2395.18743792,104553.79581486,2389.89556804,703.31519718,22436.70630004,16892.81521954,18330.52108299,2482.95126294,4120.69910158,4148.01959098,1176.86955782,8705.91732372,1243.35858514,3982.08487674,3016.82080787,88628.41717344,12524.65408752,23428.23792420,4040.70178535,3975.81447971,15089.50121285,188200.03379090,11576.10117077,3851.55523836,24020.32654817,84879.88428823,647143.29629043,26971.64873371,234012.50778287,16070.99786396,3096.20670997,3073.86168552,967.23317709,6038.91444367,1878.49482176,2643.44541552,21862.24982405,6106.41351317,16504.22442378,2394.92181661,7444.77969604,89671.28185532,338232.44226977,8549.78491342,87498.74143195,2696.32892598,8259.64900069,8912.25277289,24267.04682197,2432.24990782,6211.71441176,94616.51391559,4876.13885063,1829.33361536,1863.50785554,4308.37417598,8653.91521357,5725.77799818,18771.92463344,65939.15776804,19617.44224363,9414.18565038,82515.26087287,2146.96163102,8483.72987190,8314.70254425,8182.60389393,2631.48549552,2309.60547485,12667.46800520,4027.33795814,4791.12191914,3865.89156747,2141.64522748,537691.12414643,4102.34139427,1292.05020206,11625.02730929,27542.45763432,4736.62054380,6281.02779499,2715.53191325,38522.48841549,14534.24401833,5215.86737309,199081.68188726,7595.08196000,11249.20902653,1191.84286159
450.58421417, 55.24157676,123.57154703,193.08820642,124.92544993, 51.74704371, 28.22246870, 19.30661007, 55.66514623,133.96612694, 98.95210159, 64.69151455,158.05794328,194.58423987,848.45575095,217.97179685,272.50012390,386.28781887,3755.35712820,173.88667665,391.39855073,1263.63745653,350961.02467013,486.60630456,2981.35622078,469.90053057,645.55223864,433.84312869,154.01316739,688.30640053,628.42522013,235.20810270,388.62072820,240.27993494,1452.47736346,136.50476480,307.45428568,254.38605626,886.03312709,1337.39866699,501.09141914,159.56528987, 78.15987180,330.65278218,463.25677089,1028.13654067,189.81228493,2323.06350546,409.56968530,442.88917899,1370.63209512,262.23234759,3092.55931947,294.52191371,235.75006308,1604.72876904,1132.58204896,857.05206026,13952.96899909,1597.63903804,1592.16349477,940.35401470,778.65673575,761.24988685,170.52806457,166.86019918,1650.28323434,606.79227199,893.90450676,348.17253020,1805.26755289,687.09039564,274.38518761,4758.22851277,278.82046327,728.30947343,518.52786331,627.32781346,651.56299265,1780.94548556,1669.11861554,173.03718991,194.67886704,450.02043946,1524.81875971,494.48927209,898.58425178,321.76201469,629.13648045,489.04903924,282.53428760,4055.94247964,1045.91257563,244.74257152,474.31835453,776.57943631,918.57134109,905.17138835,232.67457608,624.59011103
 11.39183560,  9.21489183, 45.32172643,  6.64244625, 32.22610683,  2.49917227, 11.82488627, 26.31089470, 36.37477343, 33.88228059, 21.29825989, 23.02271743,139.06803628, 79.37969642,152.55066494, 14.96044408,103.00444538,1208.30837168,311.23893031, 11.75651922, 49.90956364,256.47031924,299.93994851,101.18862071,169.16932742, 18.06274094,1420.34088690, 45.78842290,7150.49722874,152.59195085,1797.38949749,40474.87441938, 82.34414864,127.37348507,108.36099285, 27.60999083,275.54583359,922.72401147, 76.89395523,140.44924708,1605.98923981,194.75787472,479.46206397,994.18078178,105.87273301,100.49871902,228.20043416, 65.15096559,251.85070654, 72.98461799,391.21651043,452.72436764, 71.52040182,149.36678521, 48.96420227,126.53412789, 98.76636125, 90.08303902,248.21862093,185.16033184,309.08091036, 53.17252040, 30.68319829, 38.02868629, 88.29562835, 43.98090918,100.72258120,259.99854259, 55.35763289, 90.33490429, 98.36942851,110.28941399,186.70279113,142.69812367,826.92299911,168.31843898,266.06467726,268.22444649,433.37258415,262.14394013,130.52128727,131.10477577,156.78331223,400.67520935, 40.78215431,373.25213179,887.16161193,1222.63611007,187.77909092,803.80708367, 65.58791401,143.51474903, 65.63660575,234.34815243,261.90197648, 57.45963604,278.16840376,528.65407970,140.90297761, 80.57944891
  3.77038757, 18.57385642,  5.42967648,  7.11526865,  4.58303093,  4.99297479, 29.45556820, 14.86867180,  1.33351401,  8.70003309, 23.48951872, 22.53976638, 18.31631185, 29.04888883, 35.27256684, 72.29486303, 22.45565360, 41.84099643,  9.43109187,  7.93077614, 22.73267011, 15.11085591,180.30528754, 26.83031841, 21.67488898, 20.66069791,154.77689456,197.28380524,138.85257255, 73.94824625,284.12089529, 26.03873802,  9.84411593, 58.23777734, 18.93266556, 50.31595671, 12.48674580, 24.74600098, 19.63802719,323.20503814, 36.27798017, 18.50475667, 42.65383952, 77.62372923, 24.01478061, 25.81436284, 38.69355087, 44.36573952,172.90460042, 21.38758006, 38.77841638, 24.31535235, 12.23659278, 63.40878133, 57.59626571,  9.80320772, 70.52082608, 24.09129575,351.25668451,112.71702485, 27.61639673, 58.23806232, 53.12790149, 22.41317517, 30.92481653, 28.17314013, 16.44904847, 75.30524493, 45.77589927, 49.84740830, 63.18221704, 30.55779313, 82.11364280, 34.82495362,102.60744918,  7.70907772, 40.62622529, 39.51586933, 93.42309769, 48.34452769, 66.24475783, 61.11512224, 58.53652544, 15.47469632, 99.92617703, 20.02240369, 60.96123829,220.96485048,120.01761058, 27.04458266, 45.32226042, 48.57199959, 40.54052612,189.12850364, 20.85201801, 70.21060520, 25.68232231,141.99821966, 87.46258504, 36.44135196
  1.33236474,  2.23808175,  2.70586379,  5.66853395,  0.95694585,  2.87861394,  0.71172424, 24.11608070,  1.88137548,  2.27182323,  6.14872159, 15.75945187,  4.93577987, 21.62140299,  5.12746616, 10.72982789, 11.50751232, 31.92259565,  3.67390666, 21.58872768, 50.15146274, 60.38507774, 10.71374239,  6.59284992, 13.51953239, 38.43833469, 16.92013132,  7.47081683,  6.22183008,  8.83772567, 82.07163242,  4.02799545, 10.88405321, 30.04332516, 32.98011705, 22.90510056,  8.96284651, 10.55105418, 31.58080912,  8.75290382, 51.51734789, 24.68946447,  6.20754836, 10.86581525, 16.25866532, 55.98651548, 15.20980278, 10.90069813, 17.20495468, 11.29792225,  8.79294294, 70.42988143, 26.45258231,  9.91705417, 14.32471877, 10.59898625,  5.64145245, 10.14831342, 22.23733951, 18.13599634,  9.48517894,  4.25212123, 33.48330939, 10.38745381, 10.39777792,  8.57794411, 16.01766779, 16.09136704,  9.00869031,  2.34796050,439.85406616, 29.02764363, 21.62404509,  7.58542203, 27.08673606, 22.81864764, 11.68068033, 10.81864550, 21.48435973, 47.26807192, 10.61557233,  6.02101853, 34.16543711,  9.31297600,  7.48060692, 48.37093301,  1.19496178, 21.24038383, 24.38264157,  4.72920056, 15.40493075, 78.45463238, 20.84247081,  4.34574685, 17.74924101, 13.08768767, 34.21135704,  2.07550106, 15.25455581, 30.33522454
  0.31743035,  1.60684944,  0.75767291,  1.40642366,  0.58828808,  0.80815901,  0.18897941,  1.19173691,  1.75495659, -0.03977332,  3.22981083,  8.34369088,  1.80963768,  1.61097931,  2.17817376,  0.44145618,  4.07177111,  4.52977698,  0.92299907,  3.00444294,  5.80791919,  1.31805956, 10.11721792,  3.09914611,  5.55645080,  7.42160667, 24.51456063,  7.61132676, 10.99000554,  4.91650617, 18.38588726,  1.62332632, 10.84084738,  5.99186004,  6.42493536,  3.61691131, 16.17405118,  3.19641778,  3.55999259,  6.83713752,  9.07716252,  5.85149285, 11.18269058, 13.02956742,  7.42005921, 18.34624314,  5.75578271,  3.81692711,  5.26375619, 10.68317685, 17.60377836,  8.12404969, 24.39146851, 10.42010335, 16.06686594,  1.86157651,  8.12676811,  3.83618431, 19.48648936,  5.18997636,  3.63493774,  4.41243302,  2.70946638, 10.06215077,  4.80892604,  5.19580379,  2.04962949,  5.18411679,  3.35655480,  8.02214857,  1.54749401,  6.39421383, 17.01794047,  7.63996839, 12.39837317, 12.73158462,  7.31875823,  4.05078610,  9.20645306, 19.53487474,  1.12598590,  4.73117450,  3.60576827, 19.37990946, 14.92636025,  3.78115366,  7.78728352, 13.71638211,  3.38915887,  2.19140425,  7.51651855,  1.11541507,  9.30026701,  1.78165817,  4.95758207,  4.99928792, 20.26545756,  1.00397054, 15.46568520,  2.74464476
  0.40342653,  0.62294740,  0.15173150,  0.55876895,  0.69443236,  0.88793797,  0.33639420,  0.16422737, -0.40616600,  0.19861174,  0.11868427,  1.59781770,  1.95095180,  0.75677241, 15.85225363,  0.43902224,  4.66972211,  2.04345254,  1.74749161,  2.47555180,  4.05973982,  1.71017768,  6.98622062,  2.38549964,  1.30414461,  0.81268388,  7.78359584,  2.91627944,  4.68893004,  3.96844543,  0.47275631,  0.67016984,  0.54966543,  4.06521947,  3.41269361,  2.54219878,  3.24747349,  3.91852617,  1.36061154,  0.36167316, 13.21160674,  2.94362068,  3.32936874,  1.94687211,  0.94323921,  7.16449267,  3.11288311,  0.93066668,  9.69838841,  3.49228112,  1.88597452,  0.56258158,  3.36503446,  2.84290758,  2.01846387,  6.92157632,  1.15536934,  1.15224963,  2.14468826,  1.65747217,  3.03977703,  2.99529546,  0.90662703,  8.12797606,  3.65724194,  0.61624044,  3.68320742,  4.44358292,  1.98137424,  1.76004096,  3.63693833,  3.47773899,  4.52397509,  6.53564236,  9.35817830,  0.57557121,  4.25774425,  3.43852459,  3.37642644, 23.20245088,  1.50258144,  2.87200987, 30.20488087,  1.60337142, 14.73346804,  0.83471513,  1.64886160,  2.21373554,  3.08796023,  3.93947014,  9.34808233,  1.00646527,  1.34462871,  7.22543731,  1.31563596,112.67206372,  3.77780531,  1.97420249,  3.07729694,  3.25498472
  0.15572373,  0.78769222,  0.28903039, -0.07561634,  0.07536340, -0.17061004, -0.63867688,  0.31792203, -0.15985163,  0.14908212,  0.02858248,  0.02359348,  0.09989765,  0.25146722,  0.77267483, -0.13765570,  0.20907881,  2.40284462,  0.16482453,  0.75612316,  1.52609376,  1.68185382,  4.28489862,  0.96974103,  4.87256453,  0.52527793,  0.61775435,  1.21958186,  0.45081852,  1.62020778,  7.99200642,  0.95557853,  0.18327411,  3.72664227,  0.21841089,  1.20634346,  0.11116580,  2.20398004,  4.05047081,  0.94854013,  2.30151666,  3.56234423,  2.88229400,  0.55130043,  1.97512458,  2.03691634,  2.60716598,  3.56890220,  4.42195967,  4.65422756,  1.42631777,  1.11504495,  1.69088520,  1.40297993,  1.63863156,  5.46160625,  0.54102988,  0.77954730,  1.42877936,  1.04102263,  0.63098767,  1.99103660,  0.61738817,  1.25264251,  2.21871540,  3.26734819,  0.33141041,  1.44707510,  2.72520505,  2.55741615,  1.82392758,  1.90522776,  2.38244033,  0.40717584,  2.47639171, 27.25848067,  2.48077415,  1.69234298,  3.38374192,  3.17767044,  3.99622415,  1.13902735,  3.61066148,  2.08611481,  3.21841465,  2.07632181,  0.60141963,  0.78277515,  1.17799664,  3.32875589,  2.18981276,  0.75484260,  1.07865589,  1.62151778,  1.15786260,  2.08401406,  1.45752559,  2.01605001,  3.04732951,  2.90802638
