  3.93506572
  7.19176570
781.37869790
 23.23045624
 31.78655615
310.70985189
 14.00953141
1469.14039000
211.54580523
359.64817808
4613.64723690
 24.05718437
293.41245104
 76.55209016
219.93583376
106.60858866
793.73881937
2423.86867473
 61.24982590
 62.05091971
 24.05852766
247.33263712
308.67061048
773.12544016
 40.26989842
505.58415052
667.94513065
3349.95468384
272.43517477
588.93312862
631.12775828
 47.42953979
480.11401442
289.77587445
333.96243076
12474.30988691
207.04879838
208.06167280
307.39486398
1312.00818098
346.24747929
1431.17699418
290.03570472
524.36461174
1912.43900344
191.75422663
1562.78632959
362.49749512
13607.22423714
179.54944836
1118.15833579
883.87717489
117.82508027
133.85509209
453.90946725
367.97046188
358.28489541
 94.12576588
392.84253343
615.74059133
426.25420118
391.72659767
768.11928590
1139.85625357
2643.79375435
418.92533564
2071.76826594
822.18945333
1602.87865706
570.81298811
215.06340019
160.07869898
6474.58113208
223.35628518
264.41588132
963.78586173
538.44653832
792.48041436
910.21447678
222.99489311
882.11499636
 98.31835057
886.41948303
561.70245571
4500.32081813
384.55188278
304.08733685
463.53620627
799.18371514
688.59499332
574.78319935
999.03804200
494.07116265
11889.76694796
2502.98732875
4471.60785063
535.90240179
1033.99025627
7134.56787704
827.68559582
