  1.53093315,  1.48452218,  1.44311108,  1.40670006,  1.37528904,  1.34887802,  1.32746701,  1.31105661,  1.30022221,  1.29043438,  1.28106468,  1.27211310,  1.26461090,  1.25844255,  1.25106360,  1.24403903,  1.23737068,  1.23105863,  1.22510286,  1.21950337,  1.21426018,  1.20937337,  1.20487466,  1.20271903,  1.20106178,  1.19820594,  1.19496827,  1.19204126,  1.18942620,  1.18701020,  1.17953759,  1.17206934,  1.16473247,  1.15752895,  1.15068890,  1.14493617,  1.13956874,  1.13572531,  1.13198733,  1.12833114,  1.08200706,  1.05073485,  1.01769525,  1.00078974,  0.98732966,  0.96454210,  0.96858568,  0.95812714
  1.53093314,  1.48452212,  1.44311110,  1.40670008,  1.37528906,  1.34887804,  1.32746701,  1.31105598,  1.29964496,  1.29323395,  1.29182283,  1.29541185,  1.30400039,  1.30427462,  1.29525147,  1.28678384,  1.27887460,  1.27151385,  1.26805303,  1.26679191,  1.25768658,  1.25108181,  1.24955349,  1.24782695,  1.23756471,  1.22893707,  1.22401998,  1.21921027,  1.21450303,  1.20989650,  1.20538509,  1.20097452,  1.19666260,  1.19244946,  1.18833453,  1.18427984,  1.17931716,  1.17435791,  1.16945208,  1.16459472,  1.07426874,  1.03561850,  0.99801128,  0.97125471,  0.95629805,  0.94394429,  0.93787918,  0.94049623
  1.53093313,  1.48452212,  1.44311109,  1.40670007,  1.37528905,  1.34887802,  1.32746699,  1.31105597,  1.29964496,  1.29323394,  1.29182293,  1.29542531,  1.30353416,  1.31302760,  1.32389630,  1.33613988,  1.34975914,  1.36475316,  1.38112215,  1.39479489,  1.40032484,  1.40607298,  1.41203935,  1.41822410,  1.42462728,  1.43124886,  1.43808878,  1.44514683,  1.45242351,  1.45991874,  1.46763266,  1.47556457,  1.48371484,  1.49208339,  1.50067025,  1.50947556,  1.51849987,  1.52774229,  1.53720311,  1.54688237,  1.64104800,  1.57846209,  1.53156147,  1.47494503,  1.42756134,  1.39448657,  1.37892047,  1.37909973
  1.53093314,  1.48452214,  1.44311119,  1.40670006,  1.37528904,  1.34887804,  1.32747038,  1.31504134,  1.30332245,  1.29218345,  1.28162428,  1.27164508,  1.26224557,  1.25342602,  1.24518633,  1.23752650,  1.23044654,  1.22394641,  1.21802571,  1.20973648,  1.20052858,  1.19161125,  1.18298795,  1.17682363,  1.17148812,  1.16392060,  1.15627442,  1.14879332,  1.14151820,  1.13444945,  1.12758709,  1.12093111,  1.11448151,  1.10823830,  1.10220171,  1.09637100,  1.09074693,  1.08532924,  1.08011794,  1.07511301,  0.98244636,  0.93604967,  0.90191690,  0.89721650,  0.88978226,  0.89240738,  0.90129154,  0.91060149
  1.53093314,  1.48452212,  1.44311110,  1.40670008,  1.37528906,  1.34887804,  1.32746702,  1.31105599,  1.29964501,  1.29433613,  1.29933497,  1.30571253,  1.31346853,  1.32260310,  1.33311669,  1.34500865,  1.35827923,  1.37292842,  1.38895623,  1.40636152,  1.42514654,  1.44531020,  1.46685279,  1.48977384,  1.51407079,  1.53975194,  1.56666269,  1.56473691,  1.56061379,  1.55660312,  1.55270497,  1.54891935,  1.54524630,  1.54168584,  1.53823794,  1.53490251,  1.53167968,  1.52856931,  1.52557119,  1.52268264,  1.42870042,  1.32764425,  1.24361466,  1.17954824,  1.13934119,  1.11013334,  1.09174203,  1.08278532
  1.53093313,  1.48452212,  1.44311110,  1.40670007,  1.37528905,  1.34887804,  1.32746701,  1.31105598,  1.29964494,  1.29323377,  1.29123561,  1.28655974,  1.28330442,  1.27625621,  1.26583940,  1.25605529,  1.24991415,  1.24539393,  1.24005572,  1.23325722,  1.22683622,  1.22079268,  1.21512667,  1.20983806,  1.20492687,  1.20039110,  1.19447274,  1.18803499,  1.18224087,  1.17800416,  1.17408291,  1.17047684,  1.16718326,  1.16412653,  1.15860194,  1.15254277,  1.14669412,  1.14105564,  1.13562775,  1.13041046,  1.09756923,  1.06611472,  1.03819102,  1.02077948,  1.00620077,  0.99023784,  0.96452397,  0.95532886
  1.53093313,  1.48452211,  1.44311110,  1.40670012,  1.37528937,  1.35062385,  1.33848024,  1.32868795,  1.32035892,  1.31244917,  1.30495840,  1.29788689,  1.29123431,  1.28500090,  1.27918661,  1.27379134,  1.26881511,  1.26425725,  1.25998905,  1.25265793,  1.24538377,  1.23819944,  1.23110503,  1.22410024,  1.21718538,  1.21036037,  1.20362521,  1.19697984,  1.19042467,  1.18417085,  1.17895256,  1.17383613,  1.16880335,  1.16385288,  1.15898875,  1.15415399,  1.14832485,  1.14252698,  1.13680963,  1.13117685,  1.02861597,  0.98338549,  0.95102633,  0.92714713,  0.91174800,  0.88008562,  0.84813305,  0.83391036
  1.53093313,  1.48452211,  1.44311110,  1.40670010,  1.37528915,  1.34887802,  1.32854043,  1.31596911,  1.30303178,  1.29104611,  1.27965076,  1.26851635,  1.25763874,  1.24708059,  1.23684242,  1.22692402,  1.21732543,  1.20793287,  1.19861307,  1.18954825,  1.18092234,  1.17490485,  1.17011900,  1.16550669,  1.16106893,  1.15738608,  1.15434024,  1.15133983,  1.14838412,  1.14547330,  1.14260776,  1.13978724,  1.13701163,  1.13428140,  1.13147227,  1.12858912,  1.12571612,  1.12285332,  1.12000073,  1.11715826,  1.06244838,  1.01533660,  0.98460218,  0.95636227,  0.93061385,  0.90735791,  0.88659450,  0.86832406
  1.53093313,  1.48452211,  1.44311110,  1.40670007,  1.37528906,  1.34887804,  1.32746702,  1.31105599,  1.29964495,  1.29323376,  1.29182266,  1.28781514,  1.28094022,  1.27342552,  1.26645814,  1.26003808,  1.25416534,  1.24883854,  1.24406054,  1.23702097,  1.22925752,  1.22353253,  1.21915960,  1.21523712,  1.21176601,  1.20874601,  1.20617702,  1.20405906,  1.20239213,  1.20117615,  1.20041090,  1.20009555,  1.20021707,  1.20037170,  1.19563844,  1.19093436,  1.18634450,  1.18196015,  1.17778125,  1.17380838,  1.13930675,  1.09647023,  1.04924223,  1.03251281,  0.99797569,  0.98147038,  0.97697124,  0.95019125
  1.53093313,  1.48452211,  1.44311109,  1.40670009,  1.37528914,  1.34887833,  1.33882220,  1.33164489,  1.32134980,  1.31122106,  1.30555801,  1.30062639,  1.29619584,  1.29226730,  1.28884039,  1.28591514,  1.28349157,  1.28156973,  1.28014955,  1.27923103,  1.27881418,  1.27889901,  1.27948553,  1.28057365,  1.28216229,  1.28411238,  1.28193998,  1.27996904,  1.27832384,  1.27700496,  1.27601111,  1.27534313,  1.27500095,  1.27498459,  1.27529382,  1.27592928,  1.27688978,  1.28048293,  1.28537982,  1.29068950,  1.46558537,  1.68874175,  1.82078570,  1.75415270,  1.69506641,  1.84674090,  2.05851576,  2.28169247
  1.53093313,  1.48452211,  1.44311109,  1.40670008,  1.37528909,  1.34887806,  1.33377654,  1.32073656,  1.30837057,  1.29618495,  1.28419675,  1.27249904,  1.26109205,  1.24997576,  1.23915005,  1.22861507,  1.21837107,  1.20853763,  1.19912899,  1.18963381,  1.18037174,  1.17137106,  1.16263223,  1.15415471,  1.14593910,  1.13798503,  1.13029278,  1.12286182,  1.11569277,  1.10878537,  1.10213964,  1.09575558,  1.08963317,  1.08377242,  1.07817335,  1.07283593,  1.06776017,  1.06294607,  1.05839363,  1.05410286,  0.97806841,  0.92189353,  0.88585368,  0.86237587,  0.84091418,  0.82431184,  0.81197776,  0.79874271
  1.53093315,  1.48452216,  1.44311119,  1.40670006,  1.37528904,  1.34887802,  1.32746701,  1.31191366,  1.29977816,  1.28790383,  1.27629038,  1.26493805,  1.25384673,  1.24301648,  1.23244726,  1.22213911,  1.21209187,  1.20230578,  1.19278074,  1.18351674,  1.17451378,  1.16577204,  1.15729110,  1.14907122,  1.14111241,  1.13341472,  1.12597809,  1.11880245,  1.11188784,  1.10523426,  1.09884171,  1.09271021,  1.08683977,  1.08123039,  1.07588206,  1.07079476,  1.06596851,  1.06140331,  1.05709916,  1.05305606,  0.99239412,  1.00310421,  1.06554158,  1.09541859,  1.08418215,  1.06664859,  1.04978542,  1.03359316
  1.53093314,  1.48452214,  1.44311115,  1.40670017,  1.37528918,  1.34887801,  1.32746699,  1.31105597,  1.29964494,  1.29205783,  1.28587691,  1.28111626,  1.27777587,  1.27585576,  1.27535578,  1.27545439,  1.27202403,  1.26918602,  1.26637536,  1.26359209,  1.26083616,  1.25810774,  1.25540635,  1.25273249,  1.25008596,  1.24746673,  1.24487489,  1.24231039,  1.23977323,  1.23726340,  1.23478100,  1.23232589,  1.22989810,  1.22749766,  1.22512455,  1.22277879,  1.22046041,  1.21816935,  1.21590565,  1.21366932,  1.17468490,  1.14663882,  1.12953094,  1.12335994,  1.10310779,  1.09901088,  1.07795048,  1.03299456
  1.53093316,  1.48452211,  1.44311109,  1.40670007,  1.37528906,  1.34887862,  1.33398922,  1.32098811,  1.30835495,  1.29759898,  1.28762153,  1.27703682,  1.26560720,  1.25458851,  1.24588335,  1.23778255,  1.23022661,  1.22067696,  1.21112230,  1.20186115,  1.19378387,  1.18740886,  1.18148589,  1.17404067,  1.16557492,  1.15734345,  1.14934628,  1.14336832,  1.13644829,  1.12927454,  1.12230780,  1.11540198,  1.10663189,  1.09797719,  1.08945854,  1.08107548,  1.07318843,  1.06717799,  1.06135779,  1.05572588,  0.94278309,  0.88808066,  0.85044536,  0.82226846,  0.79558720,  0.77610945,  0.76163428,  0.75207706
  1.53093313,  1.48452211,  1.44311109,  1.40670006,  1.37528904,  1.34887801,  1.32746699,  1.31105596,  1.29964494,  1.29323390,  1.29182280,  1.29541111,  1.30099564,  1.29749647,  1.29547222,  1.29492243,  1.29584717,  1.29824606,  1.30212096,  1.30143456,  1.29059639,  1.28047675,  1.27107453,  1.26239015,  1.25390266,  1.24533879,  1.23731228,  1.22858006,  1.22071206,  1.21236759,  1.20423195,  1.19775667,  1.19245849,  1.18931532,  1.18833124,  1.18950551,  1.19283625,  1.19833037,  1.20598947,  1.21580217,  1.34959396,  1.38827563,  1.37444225,  1.37253282,  1.37834413,  1.38884880,  1.39366444,  1.39600417
  1.53093313,  1.48452211,  1.44311109,  1.40670006,  1.37528904,  1.34887801,  1.32746699,  1.31105597,  1.29964495,  1.29323392,  1.29182289,  1.29541183,  1.30400061,  1.31758980,  1.33216218,  1.34397041,  1.35952838,  1.37590672,  1.39138262,  1.40763669,  1.42467078,  1.44248426,  1.46107700,  1.48044893,  1.50060015,  1.52153013,  1.54324060,  1.56572421,  1.57746859,  1.58335642,  1.58938071,  1.59498799,  1.60065488,  1.60638376,  1.61217259,  1.61802202,  1.62393214,  1.62990270,  1.63593396,  1.64202562,  1.77659595,  1.90120711,  2.03387287,  2.09915637,  2.18018007,  2.27686239,  2.28388721,  2.26014012
  1.53093313,  1.48452211,  1.44311109,  1.40670007,  1.37528905,  1.34887802,  1.32746699,  1.31105597,  1.29964494,  1.29323389,  1.29182265,  1.29541181,  1.29491575,  1.29161396,  1.28978865,  1.28838221,  1.27642136,  1.26486704,  1.25372453,  1.24299382,  1.23267492,  1.22276782,  1.21327299,  1.20416280,  1.19528458,  1.18664111,  1.17819607,  1.17009570,  1.16234830,  1.15495381,  1.14791225,  1.14122965,  1.13506879,  1.13068578,  1.12664257,  1.12016848,  1.11379098,  1.10762651,  1.10167543,  1.09594216,  1.05934461,  1.09420117,  1.23037010,  1.39195980,  1.47816824,  1.52600518,  1.57313853,  1.62513080
  1.53093314,  1.48452214,  1.44311115,  1.40670018,  1.37528920,  1.34887801,  1.32746699,  1.31105597,  1.29964494,  1.29189905,  1.28276639,  1.27405522,  1.26576571,  1.25789749,  1.25045091,  1.24342587,  1.23682236,  1.23064039,  1.22487994,  1.21954104,  1.21462554,  1.21081402,  1.20764329,  1.20431578,  1.20073225,  1.19749570,  1.19266169,  1.18392498,  1.17532938,  1.16687518,  1.15856182,  1.15038993,  1.14235928,  1.13447034,  1.12755554,  1.12378388,  1.12021947,  1.11677373,  1.11313627,  1.10650291,  1.04432002,  0.99695785,  0.95056079,  0.93286470,  0.90608249,  0.87780782,  0.87486169,  0.87497853
  1.53093313,  1.48452211,  1.44311109,  1.40670007,  1.37528906,  1.34887808,  1.32746735,  1.31184354,  1.29939395,  1.28739013,  1.27583182,  1.26471936,  1.25405267,  1.24400489,  1.23799924,  1.23211046,  1.22632631,  1.22064621,  1.21507039,  1.20959887,  1.20423166,  1.19896876,  1.19381018,  1.18875591,  1.18380595,  1.17896027,  1.17421886,  1.16958174,  1.16504813,  1.16061986,  1.15629587,  1.15207600,  1.14796037,  1.14394905,  1.14004189,  1.13623908,  1.13254066,  1.12894554,  1.12545668,  1.12155363,  1.02989540,  0.96309863,  0.90251402,  0.85708227,  0.83106339,  0.81179969,  0.79882065,  0.79911810
  1.53093314,  1.48452212,  1.44311111,  1.40670009,  1.37528908,  1.34887807,  1.32746706,  1.31105602,  1.29964500,  1.29323404,  1.29182295,  1.29801937,  1.30636495,  1.31609493,  1.32720914,  1.33970863,  1.35359201,  1.36885838,  1.37719107,  1.37561831,  1.37413551,  1.36739779,  1.36074621,  1.35418278,  1.34770776,  1.34132112,  1.33502286,  1.32881350,  1.32269156,  1.31665844,  1.31071385,  1.30485732,  1.29908919,  1.29340933,  1.28781911,  1.28231529,  1.27690074,  1.27157457,  1.26633681,  1.26118767,  1.20542205,  1.15743048,  1.11374385,  1.07436422,  1.03926852,  0.99629673,  0.97406812,  0.98215183
  1.53093313,  1.48452211,  1.44311109,  1.40670007,  1.37528904,  1.34887802,  1.32746699,  1.31105597,  1.29964494,  1.29323389,  1.29182264,  1.29541183,  1.29911950,  1.29589791,  1.29034180,  1.28289772,  1.27384827,  1.26468428,  1.25576573,  1.24709204,  1.23866352,  1.23048031,  1.22254199,  1.21484843,  1.20740095,  1.20019796,  1.19324327,  1.18653095,  1.18031638,  1.17482397,  1.16974649,  1.16493006,  1.16032617,  1.15579844,  1.15145790,  1.14735337,  1.14348664,  1.13985757,  1.13646612,  1.13331231,  1.11649193,  1.11169688,  1.11040821,  1.09214820,  1.07005099,  1.06506555,  1.05810729,  1.06358976
  1.53093316,  1.48452215,  1.44311117,  1.40670016,  1.37528912,  1.34887809,  1.32746708,  1.31105596,  1.29964494,  1.29323391,  1.29182287,  1.29541181,  1.30400065,  1.31758828,  1.33346559,  1.33269471,  1.33320908,  1.32119398,  1.30953460,  1.30294902,  1.29822159,  1.29431148,  1.29121897,  1.28612804,  1.27650406,  1.26748253,  1.25915655,  1.25140900,  1.24768631,  1.24464954,  1.24202356,  1.23979547,  1.23796511,  1.23653266,  1.23549813,  1.23486117,  1.23462181,  1.23477806,  1.23348895,  1.22654115,  1.14757278,  1.07997831,  1.03077196,  0.99266062,  0.99162647,  0.97537249,  0.96763504,  0.97311316
  1.53093314,  1.48452212,  1.44311110,  1.40670007,  1.37528905,  1.34887803,  1.32746700,  1.31105598,  1.29964496,  1.29323394,  1.29182287,  1.29541186,  1.30367556,  1.31285995,  1.32356717,  1.33579774,  1.34955173,  1.36432127,  1.36923836,  1.37447150,  1.38002956,  1.38588685,  1.38578079,  1.38285379,  1.37997571,  1.37713891,  1.37434540,  1.37159520,  1.36888839,  1.36622491,  1.36360484,  1.36102797,  1.35849482,  1.35600490,  1.35355835,  1.35115538,  1.34879576,  1.34647955,  1.34420676,  1.34197736,  1.30650372,  1.28839223,  1.28764227,  1.30425548,  1.33823057,  1.40044028,  1.51765989,  1.65644865
  1.53093313,  1.48452211,  1.44311109,  1.40670007,  1.37528904,  1.34887802,  1.32746699,  1.31105597,  1.29964494,  1.29323391,  1.29182286,  1.29541174,  1.30400011,  1.31758974,  1.33617821,  1.32558997,  1.31207637,  1.29911230,  1.28669945,  1.27483751,  1.26352353,  1.25268054,  1.24199667,  1.23162147,  1.22169667,  1.21222265,  1.20319579,  1.19498727,  1.18872605,  1.18260481,  1.17679568,  1.17342456,  1.17035300,  1.16747693,  1.16479525,  1.16230326,  1.15998844,  1.15785680,  1.15586824,  1.15391852,  1.13118334,  1.19957938,  1.34339917,  1.56241980,  1.76103562,  2.22742596,  2.89772369,  3.69565562
  1.53093313,  1.48452211,  1.44311109,  1.40670006,  1.37528904,  1.34887801,  1.32746699,  1.31105596,  1.29964494,  1.29323391,  1.29182284,  1.29541161,  1.30400081,  1.31021168,  1.30813147,  1.30706657,  1.29807295,  1.28967099,  1.28602218,  1.28304604,  1.28073874,  1.27909889,  1.27812568,  1.27781904,  1.27818003,  1.27878229,  1.27963301,  1.28099996,  1.28288509,  1.28528968,  1.28821444,  1.29165751,  1.29561784,  1.30009722,  1.29782226,  1.29477861,  1.29207963,  1.28969688,  1.28560470,  1.27877843,  1.15303163,  1.06837180,  1.00872051,  0.96918289,  0.93511342,  0.90577281,  0.88596579,  0.87108371
  1.53093314,  1.48452218,  1.44311108,  1.40670006,  1.37528904,  1.34887802,  1.32746704,  1.31169487,  1.29980651,  1.28832083,  1.27675990,  1.26613635,  1.25599625,  1.24633935,  1.23716567,  1.22847480,  1.21940327,  1.20953376,  1.20014489,  1.19249048,  1.18524641,  1.17841023,  1.17198212,  1.16596178,  1.16034728,  1.15274712,  1.14510007,  1.13766099,  1.13057352,  1.12586081,  1.12152580,  1.11754558,  1.11392014,  1.11064949,  1.10773346,  1.10394123,  1.09840485,  1.09305209,  1.08788424,  1.08290142,  1.04468812,  1.03251693,  1.09188736,  1.19675773,  1.36191685,  1.60923938,  1.81869060,  1.95801219
  1.53093313,  1.48452211,  1.44311109,  1.40670007,  1.37528905,  1.34887803,  1.32746700,  1.31105597,  1.29964494,  1.29323386,  1.29182256,  1.28804923,  1.28502039,  1.28341833,  1.28228659,  1.27811530,  1.27461628,  1.27179276,  1.26964461,  1.26816981,  1.26432797,  1.25767892,  1.25142658,  1.24557143,  1.24011405,  1.23505244,  1.23038828,  1.22612454,  1.22225252,  1.21842797,  1.20863344,  1.20033414,  1.19239767,  1.18478661,  1.17756039,  1.17599659,  1.17528691,  1.17495489,  1.17499579,  1.17542313,  1.05859168,  0.96775129,  0.93541177,  0.93490987,  0.92727258,  0.92355772,  0.91900451,  0.91502841
  1.53093314,  1.48452212,  1.44311111,  1.40670011,  1.37528910,  1.34887811,  1.32746711,  1.31105610,  1.29964504,  1.29323391,  1.29182288,  1.29364231,  1.28536718,  1.27775721,  1.27081350,  1.26453457,  1.25892204,  1.25333277,  1.24622229,  1.23945672,  1.23157669,  1.22139332,  1.21190906,  1.20269620,  1.19376612,  1.18780120,  1.18146556,  1.17432822,  1.16855190,  1.16440726,  1.16028408,  1.15618046,  1.15209635,  1.14803170,  1.14398650,  1.13996075,  1.13595450,  1.13196768,  1.12800030,  1.12405446,  1.04918289,  0.98209985,  0.92281778,  0.90754806,  0.89551395,  0.86908782,  0.83667129,  0.80830934
  1.53093315,  1.48452219,  1.44311108,  1.40670006,  1.37528904,  1.34887802,  1.32746700,  1.31105598,  1.29964498,  1.29384014,  1.29799183,  1.30245456,  1.30722820,  1.31231291,  1.31770834,  1.32341490,  1.32943127,  1.33576063,  1.34239924,  1.34908384,  1.35368030,  1.35861724,  1.36389994,  1.36952875,  1.37550086,  1.38182461,  1.38849133,  1.39548397,  1.39240255,  1.38511572,  1.37791858,  1.37081119,  1.36379336,  1.35686531,  1.35002696,  1.34327830,  1.33661934,  1.33005008,  1.32357052,  1.31718130,  1.20822326,  1.13514639,  1.09795297,  1.09664162,  1.13121303,  1.20166992,  1.31629996,  1.46150021
  1.53093313,  1.48452211,  1.44311109,  1.40670007,  1.37528905,  1.34887803,  1.32746700,  1.31105598,  1.29964493,  1.29323354,  1.28971669,  1.28496486,  1.28162990,  1.27384964,  1.26299806,  1.25273510,  1.24654585,  1.23592825,  1.22563901,  1.21708712,  1.21144733,  1.20636225,  1.20183265,  1.19785757,  1.19443714,  1.19157132,  1.18926007,  1.18749999,  1.18075529,  1.17255029,  1.16465442,  1.15707383,  1.15043573,  1.14466502,  1.13915281,  1.13387137,  1.12882072,  1.12400086,  1.11941174,  1.11505340,  1.02809220,  0.98072559,  0.94936668,  0.91701724,  0.89045870,  0.87190405,  0.86581623,  0.85023242
  1.53093316,  1.48452211,  1.44311109,  1.40670006,  1.37528904,  1.34887802,  1.32746701,  1.31105601,  1.29964527,  1.30081725,  1.31237392,  1.32399692,  1.33202469,  1.34031698,  1.34887377,  1.35769435,  1.36677937,  1.37612820,  1.38574032,  1.39561815,  1.40576017,  1.41616536,  1.42683407,  1.43776552,  1.44897080,  1.46043238,  1.47065204,  1.46458380,  1.45857462,  1.45262615,  1.44672427,  1.44088509,  1.43524836,  1.43204933,  1.43058694,  1.42918565,  1.42780797,  1.42645335,  1.42512176,  1.42381575,  1.40247927,  1.39544522,  1.36931186,  1.26878304,  1.17877707,  1.09942899,  1.05421968,  1.03540028
